2   6 -70   18    2 -100   2 -100 -100 -100 -100    3    3 -100 -100 -100 -100 -100 -100 -100 -100    2 -100  -70  162 2018
1   1 -70   41    2   12   2    2 -100    4    1 -100 -100    3    1    2    2    2    2 -100 -100    2 -100  -70  163 2018
3   7 -70   51    2 -100   3    1 -100 -100    2 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100    1  -70  164 2018
1   7 -70   41    2 -100   2    2 -100 -100    3    1    3 -100 -100 -100 -100 -100 -100 -100 -100    2 -100  -70  165 2018
2   5 -70   71    2 -100   2 -100 -100 -100 -100    3    4 -100 -100 -100 -100 -100 -100 -100 -100    3 -100  -70  166 2018
3   1 -70   43    1 -100   1 -100 -100 -100    2 -100 -100 -100 -100    2    2    2    2 -100 -100 -100    2  -70  167 2018
1   2 -70   53    1  -98   2 -100 -100    4    1    4    1 -100 -100  -99  -99  -99  -99 -100 -100  -99 -100  -70  168 2018
3   1 -70   46    1   12   3 -100 -100 -100    3 -100 -100 -100 -100    3    2    1    4 -100 -100 -100    3  -70  169 2018
1   1 -70   36    1   12   2    2 -100    3    2 -100 -100    2    2    2    2    2    2 -100 -100    2 -100  -70  170 2018
3   1 -70   19    1    7   2 -100 -100 -100    3 -100 -100 -100 -100    2    2    2    3 -100 -100 -100    3  -70  171 2018
2   2 -70   65    1   12   1    1 -100    1    3 -100 -100    2    1    4    2    2    2 -100 -100 -100    1  -70  172 2018
3   1 -70   60    2   12   3 -100 -100 -100    2 -100 -100 -100 -100    1    2    1    2 -100 -100 -100    2  -70  173 2018
2   5 -70   63    2 -100   2 -100 -100 -100 -100    4    4 -100 -100 -100 -100 -100 -100 -100 -100    2 -100  -70  174 2018
3   1 -70   36    1   12   1    2 -100 -100    1 -100 -100 -100 -100    1    2    2    1 -100 -100 -100    2  -70  175 2018
2   7 -70   40    2 -100   2    2 -100 -100  -98 -100 -100    2    4 -100 -100 -100 -100 -100 -100 -100    2  -70  176 2018
1   1 -70   42    2   12   1    2 -100    4    1    3    3 -100 -100    1    2    2    1 -100 -100    1 -100  -70  177 2018
3   1 -70   61    1   12   2 -100 -100 -100    1 -100 -100 -100 -100    2    2    1    1 -100 -100 -100    2  -70  178 2018
2   1 -70   27    1   12   1 -100 -100    4    2    3    2 -100 -100    2    2    2    2 -100 -100    1 -100  -70  179 2018
1   7 -70   52    1 -100   1 -100 -100 -100    3 -100 -100    2    2 -100 -100 -100 -100 -100 -100    1 -100  -70  180 2018
3   2 -70   36    2 -100 -98 -100 -100 -100    1 -100 -100 -100 -100  -98  -98  -98    2 -100 -100 -100  -98  -70  181 2018
2   5 -70   74    2 -100   2 -100 -100 -100 -100 -100 -100    1    1 -100 -100 -100 -100 -100 -100 -100    3  -70  182 2018
1   1 -70   36    1   12   2 -100    2    4    4    3    3 -100 -100    1    2    2    3 -100 -100    2 -100  -70  183 2018
2   1 -70   34    1   12   2 -100 -100    4    2    1    3 -100 -100    1    2    2    1 -100 -100    1 -100  -70  184 2018
1   1 -70   46    1   12   3 -100 -100    4    4 -100 -100    2    4    2    2    2    3 -100 -100    3 -100  -70  185 2018
3   6 -70   21    2    2   1 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100    1  -70  186 2018
2   5 -70   72    2   12   2 -100 -100 -100 -100    3    2 -100 -100 -100 -100 -100 -100 -100 -100    2 -100  -70  187 2018
1   1 -70   46    1   12   2    2 -100    2    3 -100 -100    1    2    1    2    2    2 -100 -100    2 -100  -70  188 2018
3   6 -70   21    2  -90   2 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100    3  -70  189 2018
2   1 -70   46    1   12   3 -100 -100    3    1    2    4 -100 -100    4    2    2    2 -100 -100    2 -100  -70  190 2018
3   1 -70   53    1   12   1 -100 -100 -100    1 -100 -100 -100 -100    1    2    2    1 -100 -100 -100    2  -70  191 2018
3   5 -70   74    2 -100   3 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100    3  -70  192 2018
2   7 -70   70    1 -100   2 -100 -100 -100    2  -98    2 -100 -100 -100 -100 -100 -100 -100 -100    1 -100  -70  193 2018
1   1 -70   36    2   12   2    3 -100    4    1 -100 -100    2    2    2    2    2    2 -100 -100    2 -100  -70  194 2018
2   5 -70   57    1 -100   2    1 -100 -100 -100 -100 -100    1    1 -100 -100 -100 -100 -100 -100 -100    3  -70  195 2018
1   1 -70   60    1   12   3 -100 -100    3    2    4    2 -100 -100    2    2    2    2 -100 -100    3 -100  -70  196 2018
2   1 -70   53    2   11   2 -100 -100    4    1    4    2 -100 -100    2    2    1    2 -100 -100    1 -100  -70  197 2018
1   1 -70   69    1   11   2    2 -100    4    1 -100 -100    1    2    1    2    2    1 -100 -100    2 -100  -70  198 2018
3   1 -70   38    2   12   1    1 -100 -100    1 -100 -100 -100 -100    2    2    2    1 -100 -100 -100    1  -70  199 2018
1   2 -70   48    2    9   2    1 -100    4    1    3    3 -100 -100    1    2    2    1 -100 -100    2 -100  -70  200 2018
1   1 -70   30    1   12   2 -100 -100    4    3    4    3 -100 -100    2    2    2    3 -100 -100    2 -100  -70  201 2018
1   7 -70   29    1   12   1 -100    1 -100    1 -100 -100    4    2 -100 -100 -100 -100 -100 -100    1 -100  -70  202 2018
3   5 -70   68    2 -100   1    1 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100    3  -70  203 2018
1   7 -70   64    2 -100   2    2 -100 -100    2    4    1 -100 -100 -100 -100 -100 -100 -100 -100    2 -100  -70  204 2018
3   4 -70   43    1 -100   1    1 -100 -100    2 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100    3  -70  205 2018
2   5 -70   69    2 -100   3 -100 -100 -100 -100  -98    1 -100 -100 -100 -100 -100 -100 -100 -100    3 -100  -70  206 2018
1   1 -70   47    1   12   2    2 -100    4    3 -100 -100    2    2    3    2    2    2 -100 -100    2 -100  -70  207 2018
2   7 -70   57    1 -100   2    1 -100 -100    1 -100 -100    1    2 -100 -100 -100 -100 -100 -100 -100    3  -70  208 2018
3   1 -70   50    1 -100   3    2 -100 -100    2 -100 -100 -100 -100  -98    2    2    2 -100 -100 -100    3  -70  209 2018
2   4 -70   25    2  -98   2 -100 -100 -100    3    1    3 -100 -100 -100 -100 -100 -100 -100 -100    2 -100  -70  210 2018
3   5 -70   75    1 -100   1 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100    1  -70  211 2018
2   1 -70   46    1   12   1    1 -100    4    1 -100 -100    2    3    2    2    2    1 -100 -100 -100    1  -70  212 2018
1   5 -70   77    2 -100   3 -100 -100 -100 -100  -98    2 -100 -100 -100 -100 -100 -100 -100 -100    1 -100  -70  213 2018
2   6 -70   18    2 -100   2 -100 -100 -100 -100    1    2 -100 -100 -100 -100 -100 -100 -100 -100    1 -100  -70  214 2018
3   5 -70   62    2 -100   2    2 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100    3  -70  215 2018
